model,condition,seed,variant,variant_group,run_type,family,run_name,auroc,ap,f1,precision,recall,accuracy,best_val_auroc,tp,fp,tn,fn,n,n_pos,best_epoch
longformer,full,345,default,default,default_sweep,longformer_full,longformer_full_s345,0.446969696969697,0.3786596400232764,0.0,0.0,0.0,0.5862068965517241,0.6924999999999999,0.0,1.0,17.0,11.0,29.0,11.0,7.0
longformer,full,456,default,default,default_sweep,longformer_full,longformer_full_s456,0.5934343434343434,0.5817932067932068,0.0,0.0,0.0,0.6206896551724138,0.7975000000000001,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,567,default,default,default_sweep,longformer_full,longformer_full_s567,0.4722222222222222,0.3959717136593403,0.0,0.0,0.0,0.6206896551724138,0.7100000000000001,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,full,678,default,default,default_sweep,longformer_full,longformer_full_s678,0.5025252525252525,0.3829764932037659,0.0,0.0,0.0,0.6206896551724138,0.85,0.0,0.0,18.0,11.0,29.0,11.0,6.0
longformer,full,789,default,default,default_sweep,longformer_full,longformer_full_s789,0.6212121212121212,0.6465988202830308,0.1666666666666666,1.0,0.0909090909090909,0.6551724137931034,0.6799999999999999,1.0,0.0,18.0,10.0,29.0,11.0,5.0
longformer,full,890,default,default,default_sweep,longformer_full,longformer_full_s890,0.5151515151515151,0.4968603201804783,0.0,0.0,0.0,0.6206896551724138,0.675,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,901,default,default,default_sweep,longformer_full,longformer_full_s901,0.6262626262626263,0.5596517416844095,0.0,0.0,0.0,0.6206896551724138,0.775,0.0,0.0,18.0,11.0,29.0,11.0,4.0
longformer,full,999,default,default,default_sweep,longformer_full,longformer_full_s999,0.5353535353535354,0.4366115012048027,0.0,0.0,0.0,0.6206896551724138,0.8600000000000001,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,2024,default,default,default_sweep,longformer_full,longformer_full_s2024,0.4545454545454545,0.3810948526014789,0.0,0.0,0.0,0.6206896551724138,0.6749999999999999,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,full,2025,default,default,default_sweep,longformer_full,longformer_full_s2025,0.5252525252525253,0.4086696828076138,0.0,0.0,0.0,0.6206896551724138,0.7000000000000001,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,full,2026,default,default,default_sweep,longformer_full,longformer_full_s2026,0.5050505050505051,0.4508142567371776,0.0,0.0,0.0,0.6206896551724138,0.565,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,0,trunc-head,truncation,ablation,longformer_full_trunc-head,longformer_full_s0_trunc-head,0.6717171717171717,0.52832674571805,0.0,0.0,0.0,0.6206896551724138,0.51,0.0,0.0,18.0,11.0,29.0,11.0,4.0
longformer,full,1,trunc-head,truncation,ablation,longformer_full_trunc-head,longformer_full_s1_trunc-head,0.4419191919191919,0.4758676217446832,0.0,0.0,0.0,0.6206896551724138,0.62,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,42,trunc-head,truncation,ablation,longformer_full_trunc-head,longformer_full_s42_trunc-head,0.3434343434343434,0.4231744250105657,0.0,0.0,0.0,0.6206896551724138,0.435,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,full,0,trunc-middle,truncation,ablation,longformer_full_trunc-middle,longformer_full_s0_trunc-middle,0.5126262626262627,0.3991279409939697,0.3157894736842105,0.375,0.2727272727272727,0.5517241379310345,0.555,3.0,5.0,13.0,8.0,29.0,11.0,7.0
longformer,full,1,trunc-middle,truncation,ablation,longformer_full_trunc-middle,longformer_full_s1_trunc-middle,0.3409090909090909,0.337406385180587,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.5862068965517241,0.5549999999999999,1.0,2.0,16.0,10.0,29.0,11.0,5.0
longformer,full,42,trunc-middle,truncation,ablation,longformer_full_trunc-middle,longformer_full_s42_trunc-middle,0.3939393939393939,0.3363401395698047,0.0,0.0,0.0,0.6206896551724138,0.5675,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,full,0,lowlr,hyperparam,ablation,longformer_full_lowlr,longformer_full_s0_lowlr,0.4898989898989899,0.3940215850255447,0.0,0.0,0.0,0.6206896551724138,0.4549999999999999,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,full,1,lowlr,hyperparam,ablation,longformer_full_lowlr,longformer_full_s1_lowlr,0.5151515151515151,0.4846074490811333,0.0,0.0,0.0,0.6206896551724138,0.8800000000000001,0.0,0.0,18.0,11.0,29.0,11.0,4.0
longformer,full,42,lowlr,hyperparam,ablation,longformer_full_lowlr,longformer_full_s42_lowlr,0.5984848484848484,0.521869423146513,0.0,0.0,0.0,0.6206896551724138,0.7675,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,full,0,frozen,hyperparam,ablation,longformer_full_frozen,longformer_full_s0_frozen,0.4898989898989898,0.433869483007414,0.0,0.0,0.0,0.6206896551724138,0.5725,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,full,1,frozen,hyperparam,ablation,longformer_full_frozen,longformer_full_s1_frozen,0.393939393939394,0.3658944937019804,0.0,0.0,0.0,0.5862068965517241,0.63,0.0,1.0,17.0,11.0,29.0,11.0,3.0
longformer,full,42,frozen,hyperparam,ablation,longformer_full_frozen,longformer_full_s42_frozen,0.5656565656565656,0.5766375880012243,0.0,0.0,0.0,0.6206896551724138,0.6825,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,qa,0,default,default,default_sweep,longformer_qa,longformer_qa_s0,0.43125,0.4407700270743749,0.0,0.0,0.0,0.6153846153846154,0.7944444444444445,0.0,0.0,16.0,10.0,26.0,10.0,9.0
longformer,qa,1,default,default,default_sweep,longformer_qa,longformer_qa_s1,0.3874999999999999,0.4175043094160741,0.0,0.0,0.0,0.6153846153846154,0.7527777777777779,0.0,0.0,16.0,10.0,26.0,10.0,3.0
longformer,qa,2,default,default,default_sweep,longformer_qa,longformer_qa_s2,0.403125,0.3423245047006657,0.0,0.0,0.0,0.6153846153846154,0.8694444444444445,0.0,0.0,16.0,10.0,26.0,10.0,3.0
longformer,qa,7,default,default,default_sweep,longformer_qa,longformer_qa_s7,0.45625,0.3834615384615384,0.0,0.0,0.0,0.5769230769230769,0.7222222222222222,0.0,1.0,15.0,10.0,26.0,10.0,6.0
longformer,qa,11,default,default,default_sweep,longformer_qa,longformer_qa_s11,0.35,0.4050151821862348,0.0,0.0,0.0,0.6153846153846154,0.725,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,13,default,default,default_sweep,longformer_qa,longformer_qa_s13,0.41875,0.4363330786860198,0.3529411764705882,0.4285714285714285,0.3,0.5769230769230769,0.7333333333333333,3.0,4.0,12.0,7.0,26.0,10.0,6.0
longformer,qa,22,default,default,default_sweep,longformer_qa,longformer_qa_s22,0.434375,0.4912232212232212,0.2666666666666666,0.4,0.2,0.5769230769230769,0.6944444444444444,2.0,3.0,13.0,8.0,26.0,10.0,6.0
longformer,qa,33,default,default,default_sweep,longformer_qa,longformer_qa_s33,0.36875,0.3326895000424412,0.0,0.0,0.0,0.6153846153846154,0.7777777777777778,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,42,default,default,default_sweep,longformer_qa,longformer_qa_s42,0.3999999999999999,0.3736356323415147,0.0,0.0,0.0,0.6153846153846154,0.7777777777777778,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,44,default,default,default_sweep,longformer_qa,longformer_qa_s44,0.4499999999999999,0.4326799649625736,0.0,0.0,0.0,0.6153846153846154,0.8277777777777777,0.0,0.0,16.0,10.0,26.0,10.0,8.0
longformer,qa,55,default,default,default_sweep,longformer_qa,longformer_qa_s55,0.346875,0.3522162804515745,0.0,0.0,0.0,0.6153846153846154,0.7916666666666666,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,66,default,default,default_sweep,longformer_qa,longformer_qa_s66,0.3625,0.3481262578001708,0.0,0.0,0.0,0.6153846153846154,0.8055555555555556,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,77,default,default,default_sweep,longformer_qa,longformer_qa_s77,0.36875,0.3449383587427065,0.0,0.0,0.0,0.6153846153846154,0.75,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,88,default,default,default_sweep,longformer_qa,longformer_qa_s88,0.403125,0.3499575024517816,0.0,0.0,0.0,0.6153846153846154,0.6416666666666666,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,99,default,default,default_sweep,longformer_qa,longformer_qa_s99,0.3874999999999999,0.4176111339640752,0.0,0.0,0.0,0.6153846153846154,0.75,0.0,0.0,16.0,10.0,26.0,10.0,3.0
longformer,qa,100,default,default,default_sweep,longformer_qa,longformer_qa_s100,0.3375,0.3235473011755149,0.0,0.0,0.0,0.6153846153846154,0.6694444444444445,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,111,default,default,default_sweep,longformer_qa,longformer_qa_s111,0.4187499999999999,0.4437090360619773,0.2352941176470588,0.2857142857142857,0.2,0.5,0.75,2.0,5.0,11.0,8.0,26.0,10.0,7.0
longformer,qa,123,default,default,default_sweep,longformer_qa,longformer_qa_s123,0.365625,0.33042293619693,0.0,0.0,0.0,0.6153846153846154,0.6583333333333333,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,234,default,default,default_sweep,longformer_qa,longformer_qa_s234,0.33125,0.3596409423909423,0.0,0.0,0.0,0.6153846153846154,0.8111111111111111,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,345,default,default,default_sweep,longformer_qa,longformer_qa_s345,0.35625,0.3560161768056505,0.0,0.0,0.0,0.6153846153846154,0.6499999999999999,0.0,0.0,16.0,10.0,26.0,10.0,10.0
longformer,qa,456,default,default,default_sweep,longformer_qa,longformer_qa_s456,0.35,0.4048145132899138,0.0,0.0,0.0,0.6153846153846154,0.961111111111111,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,567,default,default,default_sweep,longformer_qa,longformer_qa_s567,0.340625,0.3498046071575483,0.0,0.0,0.0,0.6153846153846154,0.7611111111111112,0.0,0.0,16.0,10.0,26.0,10.0,4.0
longformer,qa,678,default,default,default_sweep,longformer_qa,longformer_qa_s678,0.4875,0.4030370843989769,0.0,0.0,0.0,0.6153846153846154,0.8055555555555556,0.0,0.0,16.0,10.0,26.0,10.0,3.0
longformer,qa,789,default,default,default_sweep,longformer_qa,longformer_qa_s789,0.4,0.4033541457420849,0.0,0.0,0.0,0.5769230769230769,0.6277777777777778,0.0,1.0,15.0,10.0,26.0,10.0,4.0
longformer,qa,890,default,default,default_sweep,longformer_qa,longformer_qa_s890,0.40625,0.4809253065774804,0.2857142857142857,0.5,0.2,0.6153846153846154,0.6444444444444445,2.0,2.0,14.0,8.0,26.0,10.0,4.0
longformer,qa,901,default,default,default_sweep,longformer_qa,longformer_qa_s901,0.4375,0.387995951417004,0.0,0.0,0.0,0.6153846153846154,0.9166666666666666,0.0,0.0,16.0,10.0,26.0,10.0,8.0
longformer,qa,999,default,default,default_sweep,longformer_qa,longformer_qa_s999,0.45625,0.3932692307692307,0.0,0.0,0.0,0.6153846153846154,0.7,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,2024,default,default,default_sweep,longformer_qa,longformer_qa_s2024,0.33125,0.3927765567765567,0.0,0.0,0.0,0.6153846153846154,0.6222222222222222,0.0,0.0,16.0,10.0,26.0,10.0,4.0
longformer,qa,2025,default,default,default_sweep,longformer_qa,longformer_qa_s2025,0.5375,0.5785457089014095,0.3333333333333333,0.375,0.3,0.5384615384615384,0.8222222222222222,3.0,5.0,11.0,7.0,26.0,10.0,10.0
longformer,qa,2026,default,default,default_sweep,longformer_qa,longformer_qa_s2026,0.3125,0.3436187097216509,0.1538461538461538,0.3333333333333333,0.1,0.5769230769230769,0.7722222222222223,1.0,2.0,14.0,9.0,26.0,10.0,6.0
longformer,qa,0,trunc-head,truncation,ablation,longformer_qa_trunc-head,longformer_qa_s0_trunc-head,0.50625,0.4122582972582972,0.0,0.0,0.0,0.6153846153846154,0.8666666666666668,0.0,0.0,16.0,10.0,26.0,10.0,8.0
longformer,qa,1,trunc-head,truncation,ablation,longformer_qa_trunc-head,longformer_qa_s1_trunc-head,0.425,0.3744093406593407,0.1176470588235294,0.1428571428571428,0.1,0.4230769230769231,0.6611111111111112,1.0,6.0,10.0,9.0,26.0,10.0,7.0
longformer,qa,42,trunc-head,truncation,ablation,longformer_qa_trunc-head,longformer_qa_s42_trunc-head,0.415625,0.4196354852876592,0.0,0.0,0.0,0.6153846153846154,0.7444444444444445,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,qa,0,trunc-middle,truncation,ablation,longformer_qa_trunc-middle,longformer_qa_s0_trunc-middle,0.44375,0.4374231032125768,0.0,0.0,0.0,0.6153846153846154,0.8722222222222222,0.0,0.0,16.0,10.0,26.0,10.0,8.0
longformer,qa,1,trunc-middle,truncation,ablation,longformer_qa_trunc-middle,longformer_qa_s1_trunc-middle,0.61875,0.6114914325440641,0.5217391304347826,0.4615384615384615,0.6,0.5769230769230769,0.8222222222222222,6.0,7.0,9.0,4.0,26.0,10.0,5.0
longformer,qa,42,trunc-middle,truncation,ablation,longformer_qa_trunc-middle,longformer_qa_s42_trunc-middle,0.60625,0.6403465879105266,0.4761904761904761,0.4545454545454545,0.5,0.5769230769230769,0.7333333333333334,5.0,6.0,10.0,5.0,26.0,10.0,7.0
longformer,qa,0,lowlr,hyperparam,ablation,longformer_qa_lowlr,longformer_qa_s0_lowlr,0.4375,0.3557781253833885,0.0,0.0,0.0,0.6153846153846154,0.6777777777777778,0.0,0.0,16.0,10.0,26.0,10.0,8.0
longformer,qa,1,lowlr,hyperparam,ablation,longformer_qa_lowlr,longformer_qa_s1_lowlr,0.3562499999999999,0.3431641642671055,0.0,0.0,0.0,0.6153846153846154,0.6944444444444444,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,42,lowlr,hyperparam,ablation,longformer_qa_lowlr,longformer_qa_s42_lowlr,0.31875,0.4090563588458324,0.0,0.0,0.0,0.6153846153846154,0.8527777777777779,0.0,0.0,16.0,10.0,26.0,10.0,6.0
longformer,qa,0,frozen,hyperparam,ablation,longformer_qa_frozen,longformer_qa_s0_frozen,0.4125,0.4949848386907211,0.1818181818181818,1.0,0.1,0.6538461538461539,0.538888888888889,1.0,0.0,16.0,9.0,26.0,10.0,7.0
longformer,qa,1,frozen,hyperparam,ablation,longformer_qa_frozen,longformer_qa_s1_frozen,0.34375,0.3275624156545209,0.0,0.0,0.0,0.6153846153846154,0.5972222222222222,0.0,0.0,16.0,10.0,26.0,10.0,2.0
longformer,qa,42,frozen,hyperparam,ablation,longformer_qa_frozen,longformer_qa_s42_frozen,0.4499999999999999,0.56165056426949,0.0,0.0,0.0,0.6153846153846154,0.7361111111111112,0.0,0.0,16.0,10.0,26.0,10.0,1.0
longformer,scripted,0,default,default,default_sweep,longformer_scripted,longformer_scripted_s0,0.4545454545454546,0.4054615816124767,0.0,0.0,0.0,0.6206896551724138,0.6325000000000001,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,1,default,default,default_sweep,longformer_scripted,longformer_scripted_s1,0.4090909090909091,0.3504491555874955,0.0,0.0,0.0,0.6206896551724138,0.7275,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,scripted,2,default,default,default_sweep,longformer_scripted,longformer_scripted_s2,0.6035353535353535,0.5414825069517073,0.0,0.0,0.0,0.6206896551724138,0.64,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,7,default,default,default_sweep,longformer_scripted,longformer_scripted_s7,0.5353535353535354,0.5347498828008573,0.1666666666666666,1.0,0.0909090909090909,0.6551724137931034,0.72,1.0,0.0,18.0,10.0,29.0,11.0,7.0
longformer,scripted,11,default,default,default_sweep,longformer_scripted,longformer_scripted_s11,0.6212121212121212,0.5386255158982431,0.0,0.0,0.0,0.5862068965517241,0.665,0.0,1.0,17.0,11.0,29.0,11.0,6.0
longformer,scripted,13,default,default,default_sweep,longformer_scripted,longformer_scripted_s13,0.5303030303030303,0.4609604542371412,0.0,0.0,0.0,0.6206896551724138,0.675,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,22,default,default,default_sweep,longformer_scripted,longformer_scripted_s22,0.3888888888888888,0.3575295886813109,0.0,0.0,0.0,0.5862068965517241,0.645,0.0,1.0,17.0,11.0,29.0,11.0,4.0
longformer,scripted,33,default,default,default_sweep,longformer_scripted,longformer_scripted_s33,0.5151515151515152,0.4083762942789312,0.0,0.0,0.0,0.6206896551724138,0.705,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,42,default,default,default_sweep,longformer_scripted,longformer_scripted_s42,0.5328282828282829,0.461803585941517,0.0,0.0,0.0,0.6206896551724138,0.6725,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,44,default,default,default_sweep,longformer_scripted,longformer_scripted_s44,0.5656565656565657,0.4791771491974332,0.1538461538461538,0.5,0.0909090909090909,0.6206896551724138,0.62,1.0,1.0,17.0,10.0,29.0,11.0,4.0
longformer,scripted,55,default,default,default_sweep,longformer_scripted,longformer_scripted_s55,0.5151515151515151,0.4884173065991247,0.0,0.0,0.0,0.6206896551724138,0.75,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,66,default,default,default_sweep,longformer_scripted,longformer_scripted_s66,0.4999999999999999,0.3960954303345607,0.0,0.0,0.0,0.6206896551724138,0.625,0.0,0.0,18.0,11.0,29.0,11.0,7.0
longformer,scripted,77,default,default,default_sweep,longformer_scripted,longformer_scripted_s77,0.4242424242424242,0.4239934707249847,0.0,0.0,0.0,0.6206896551724138,0.6275,0.0,0.0,18.0,11.0,29.0,11.0,4.0
longformer,scripted,88,default,default,default_sweep,longformer_scripted,longformer_scripted_s88,0.4343434343434343,0.4012000992510737,0.0,0.0,0.0,0.6206896551724138,0.815,0.0,0.0,18.0,11.0,29.0,11.0,4.0
longformer,scripted,99,default,default,default_sweep,longformer_scripted,longformer_scripted_s99,0.3939393939393939,0.3989408120089489,0.0,0.0,0.0,0.6206896551724138,0.6225,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,100,default,default,default_sweep,longformer_scripted,longformer_scripted_s100,0.5050505050505051,0.4011540989762405,0.0,0.0,0.0,0.5862068965517241,0.685,0.0,1.0,17.0,11.0,29.0,11.0,4.0
longformer,scripted,111,default,default,default_sweep,longformer_scripted,longformer_scripted_s111,0.5454545454545455,0.4228105228105228,0.0,0.0,0.0,0.6206896551724138,0.66,0.0,0.0,18.0,11.0,29.0,11.0,6.0
longformer,scripted,123,default,default,default_sweep,longformer_scripted,longformer_scripted_s123,0.3484848484848485,0.3269609326206028,0.0,0.0,0.0,0.6206896551724138,0.61,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,234,default,default,default_sweep,longformer_scripted,longformer_scripted_s234,0.5176767676767677,0.4758741258741259,0.0,0.0,0.0,0.6206896551724138,0.675,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,345,default,default,default_sweep,longformer_scripted,longformer_scripted_s345,0.457070707070707,0.4295977847361246,0.0,0.0,0.0,0.6206896551724138,0.7825000000000001,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,456,default,default,default_sweep,longformer_scripted,longformer_scripted_s456,0.4797979797979798,0.4206444733717461,0.0,0.0,0.0,0.6206896551724138,0.695,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,567,default,default,default_sweep,longformer_scripted,longformer_scripted_s567,0.4242424242424242,0.3440662142217166,0.0,0.0,0.0,0.6206896551724138,0.7749999999999999,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,678,default,default,default_sweep,longformer_scripted,longformer_scripted_s678,0.5404040404040404,0.4682650682650682,0.0,0.0,0.0,0.6206896551724138,0.6799999999999999,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,789,default,default,default_sweep,longformer_scripted,longformer_scripted_s789,0.3156565656565656,0.3069290586070966,0.0,0.0,0.0,0.5172413793103449,0.6925,0.0,3.0,15.0,11.0,29.0,11.0,8.0
longformer,scripted,890,default,default,default_sweep,longformer_scripted,longformer_scripted_s890,0.5101010101010102,0.3935231435231435,0.0,0.0,0.0,0.6206896551724138,0.7275,0.0,0.0,18.0,11.0,29.0,11.0,6.0
longformer,scripted,901,default,default,default_sweep,longformer_scripted,longformer_scripted_s901,0.5580808080808082,0.4262476086005498,0.0,0.0,0.0,0.6206896551724138,0.7650000000000001,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,999,default,default,default_sweep,longformer_scripted,longformer_scripted_s999,0.3989898989898989,0.3632107499969023,0.0,0.0,0.0,0.6206896551724138,0.65,0.0,0.0,18.0,11.0,29.0,11.0,5.0
longformer,scripted,2024,default,default,default_sweep,longformer_scripted,longformer_scripted_s2024,0.4166666666666666,0.4574161278310273,0.0,0.0,0.0,0.6206896551724138,0.5075000000000001,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,2025,default,default,default_sweep,longformer_scripted,longformer_scripted_s2025,0.3737373737373737,0.3581574364332985,0.0,0.0,0.0,0.6206896551724138,0.5700000000000001,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,2026,default,default,default_sweep,longformer_scripted,longformer_scripted_s2026,0.4520202020202021,0.4556699592196549,0.0,0.0,0.0,0.6206896551724138,0.68,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,0,trunc-head,truncation,ablation,longformer_scripted_trunc-head,longformer_scripted_s0_trunc-head,0.5934343434343434,0.466261457244308,0.0,0.0,0.0,0.6206896551724138,0.74,0.0,0.0,18.0,11.0,29.0,11.0,5.0
longformer,scripted,1,trunc-head,truncation,ablation,longformer_scripted_trunc-head,longformer_scripted_s1_trunc-head,0.5227272727272728,0.4883842938056473,0.0,0.0,0.0,0.6206896551724138,0.64,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,42,trunc-head,truncation,ablation,longformer_scripted_trunc-head,longformer_scripted_s42_trunc-head,0.6717171717171717,0.5513347763347763,0.0,0.0,0.0,0.6206896551724138,0.535,0.0,0.0,18.0,11.0,29.0,11.0,3.0
longformer,scripted,0,trunc-middle,truncation,ablation,longformer_scripted_trunc-middle,longformer_scripted_s0_trunc-middle,0.553030303030303,0.4422400123357061,0.0,0.0,0.0,0.6206896551724138,0.765,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,1,trunc-middle,truncation,ablation,longformer_scripted_trunc-middle,longformer_scripted_s1_trunc-middle,0.3762626262626263,0.3304646859952235,0.0,0.0,0.0,0.6206896551724138,0.655,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,scripted,42,trunc-middle,truncation,ablation,longformer_scripted_trunc-middle,longformer_scripted_s42_trunc-middle,0.3737373737373737,0.3945555540613626,0.0,0.0,0.0,0.6206896551724138,0.475,0.0,0.0,18.0,11.0,29.0,11.0,1.0
longformer,scripted,0,lowlr,hyperparam,ablation,longformer_scripted_lowlr,longformer_scripted_s0_lowlr,0.5681818181818181,0.4571856059068335,0.0,0.0,0.0,0.6206896551724138,0.755,0.0,0.0,18.0,11.0,29.0,11.0,7.0
longformer,scripted,1,lowlr,hyperparam,ablation,longformer_scripted_lowlr,longformer_scripted_s1_lowlr,0.3737373737373737,0.3476272407372885,0.0,0.0,0.0,0.6206896551724138,0.525,0.0,0.0,18.0,11.0,29.0,11.0,7.0
longformer,scripted,42,lowlr,hyperparam,ablation,longformer_scripted_lowlr,longformer_scripted_s42_lowlr,0.5530303030303031,0.4297148978967161,0.0,0.0,0.0,0.6206896551724138,0.6625,0.0,0.0,18.0,11.0,29.0,11.0,6.0
longformer,scripted,0,frozen,hyperparam,ablation,longformer_scripted_frozen,longformer_scripted_s0_frozen,0.4797979797979798,0.3917523203215636,0.0,0.0,0.0,0.5862068965517241,0.725,0.0,1.0,17.0,11.0,29.0,11.0,3.0
longformer,scripted,1,frozen,hyperparam,ablation,longformer_scripted_frozen,longformer_scripted_s1_frozen,0.4797979797979798,0.3863617047440576,0.0,0.0,0.0,0.6206896551724138,0.69,0.0,0.0,18.0,11.0,29.0,11.0,2.0
longformer,scripted,42,frozen,hyperparam,ablation,longformer_scripted_frozen,longformer_scripted_s42_frozen,0.5404040404040404,0.4497256366821585,0.0,0.0,0.0,0.6206896551724138,0.7,0.0,0.0,18.0,11.0,29.0,11.0,2.0
roberta,full,0,default,default,default_sweep,roberta_full,roberta_full_s0,0.5808080808080808,0.5700783260012469,0.55,0.3793103448275862,1.0,0.3793103448275862,0.625,11.0,18.0,0.0,0.0,29.0,11.0,2.0
roberta,full,1,default,default,default_sweep,roberta_full,roberta_full_s1,0.6818181818181819,0.5394257703081232,0.5945945945945946,0.4230769230769231,1.0,0.4827586206896552,0.53,11.0,15.0,3.0,0.0,29.0,11.0,8.0
roberta,full,2,default,default,default_sweep,roberta_full,roberta_full_s2,0.7651515151515151,0.6345750381892526,0.55,0.3793103448275862,1.0,0.3793103448275862,0.59,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,full,7,default,default,default_sweep,roberta_full,roberta_full_s7,0.6868686868686869,0.5727482232562446,0.5384615384615384,0.4666666666666667,0.6363636363636364,0.5862068965517241,0.575,7.0,8.0,10.0,4.0,29.0,11.0,5.0
roberta,full,11,default,default,default_sweep,roberta_full,roberta_full_s11,0.6237373737373737,0.478768115942029,0.4166666666666667,0.3846153846153846,0.4545454545454545,0.5172413793103449,0.455,5.0,8.0,10.0,6.0,29.0,11.0,1.0
roberta,full,13,default,default,default_sweep,roberta_full,roberta_full_s13,0.6363636363636364,0.5032942103268783,0.55,0.3793103448275862,1.0,0.3793103448275862,0.37,11.0,18.0,0.0,0.0,29.0,11.0,1.0
roberta,full,22,default,default,default_sweep,roberta_full,roberta_full_s22,0.6287878787878788,0.4871625344352617,0.25,0.4,0.1818181818181818,0.5862068965517241,0.435,2.0,3.0,15.0,9.0,29.0,11.0,9.0
roberta,full,33,default,default,default_sweep,roberta_full,roberta_full_s33,0.4444444444444445,0.3550278209507418,0.5,0.4117647058823529,0.6363636363636364,0.5172413793103449,0.5800000000000001,7.0,10.0,8.0,4.0,29.0,11.0,7.0
roberta,full,42,default,default,default_sweep,roberta_full,roberta_full_s42,0.5707070707070707,0.534115344944222,0.0,0.0,0.0,0.6206896551724138,0.655,0.0,0.0,18.0,11.0,29.0,11.0,2.0
roberta,full,44,default,default,default_sweep,roberta_full,roberta_full_s44,0.7297979797979798,0.5971982337071852,0.5789473684210527,0.4074074074074074,1.0,0.4482758620689655,0.585,11.0,16.0,2.0,0.0,29.0,11.0,5.0
roberta,full,55,default,default,default_sweep,roberta_full,roberta_full_s55,0.5378787878787878,0.4045470522743249,0.0,0.0,0.0,0.6206896551724138,0.62,0.0,0.0,18.0,11.0,29.0,11.0,1.0
roberta,full,66,default,default,default_sweep,roberta_full,roberta_full_s66,0.7070707070707071,0.6676203024029111,0.6470588235294118,0.4782608695652174,1.0,0.5862068965517241,0.71,11.0,12.0,6.0,0.0,29.0,11.0,7.0
roberta,full,77,default,default,default_sweep,roberta_full,roberta_full_s77,0.5707070707070707,0.4990796406397429,0.0,0.0,0.0,0.6206896551724138,0.43,0.0,0.0,18.0,11.0,29.0,11.0,2.0
roberta,full,88,default,default,default_sweep,roberta_full,roberta_full_s88,0.5984848484848485,0.4413938692886061,0.0,0.0,0.0,0.6206896551724138,0.49,0.0,0.0,18.0,11.0,29.0,11.0,3.0
